PO_ID,Supplier,Supplier_Reliability_Score,Supplier_Reliability_Bucket,Order_Date,Delivery_Date,Expected_Delivery_Date,Expected_Delivery_Days,Order_Status,Order_Status_Clean,Item_Category,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance_Flag,Defective_Rate,Delivery_Delay_Days,Delay_Label,Price_Gap,Price_Gap_Pct,Price_Anomaly_Score
PO-00122,Beta_Supplies,0.83,high,2023-07-06,2023-07-19,2023-07-15,9,Delivered,delivered,Electronics,1995,90.65,77.75,206,1,0.10325814536340852,4,1,12.900000000000006,0.1423055708769995,0.9455219771547065
PO-00123,Alpha_Inc,0.92,very_high,2022-09-27,2022-10-15,2022-10-09,12,Delivered,delivered,Raw Materials,266,103.97,101.44,6,1,0.022556390977443608,6,1,2.530000000000001,0.024333942483408685,0.1020924231814774
PO-00124,Alpha_Inc,0.92,very_high,2023-08-22,2023-08-25,2023-09-03,12,Cancelled,cancelled,Raw Materials,813,109.17,107.39,14,1,0.017220172201722016,0,1,1.7800000000000011,0.01630484565356784,0.044688980928336126
PO-00125,Epsilon_Group,0.55,very_low,2023-03-15,2023-03-26,2023-03-24,9,Delivered,delivered,Electronics,237,64.19,59.01,7,1,0.029535864978902954,2,1,5.18,0.0806979280261723,0.5050626274061855
PO-00126,Alpha_Inc,0.92,very_high,2023-08-21,2023-09-03,2023-08-28,7,Cancelled,cancelled,Office Supplies,429,86.73,75.09,9,1,0.02097902097902098,6,1,11.64,0.13420961604980974,0.8876405385252214
PO-00127,Delta_Logistics,0.68,low,2023-02-13,2023-02-14,2023-02-21,8,Delivered,delivered,Packaging,542,101.21,93.11,78,0,0.14391143911439114,0,0,8.099999999999994,0.08003161742910775,0.5002988883839959
PO-00128,Epsilon_Group,0.55,very_low,2023-01-06,2023-01-24,2023-01-15,9,Delivered,delivered,Electronics,1114,91.66,85.53,35,1,0.03141831238779174,9,1,6.1299999999999955,0.06687759109753431,0.40625513640003297
PO-00129,Alpha_Inc,0.92,very_high,2022-08-13,2022-08-15,2022-08-23,10,Delivered,delivered,MRO,1230,33.39,30.85,26,1,0.02113821138211382,0,0,2.539999999999999,0.07607067984426473,0.47198045397742766
PO-00130,Beta_Supplies,0.83,high,2022-05-22,2022-06-03,2022-06-01,10,Delivered,delivered,MRO,64,51.56,50.88,5,1,0.078125,2,1,0.6799999999999997,0.01318851823118696,0.022409025284051358
PO-00131,Alpha_Inc,0.92,very_high,2023-06-06,2023-06-22,2023-06-16,10,Delivered,delivered,MRO,1886,23.46,23.18,0,1,0.0,6,1,0.28000000000000114,0.011935208866155206,0.013448581377890675
PO-00132,Delta_Logistics,0.68,low,2023-05-21,2023-05-23,2023-05-28,7,Delivered,delivered,Office Supplies,114,103.53,101.54,14,1,0.12280701754385964,0,0,1.9899999999999949,0.019221481696126676,0.06554125761532377
PO-00133,Delta_Logistics,0.68,low,2022-04-04,2022-04-22,2022-04-13,9,Cancelled,cancelled,Electronics,1930,65.52,56.9,282,1,0.1461139896373057,9,1,8.619999999999997,0.13156288156288154,0.8687179033273106
PO-00134,Beta_Supplies,0.83,high,2022-02-18,2022-02-28,2022-02-25,7,Pending,pending,Office Supplies,1912,30.73,29.82,191,1,0.09989539748953975,3,1,0.9100000000000001,0.029612756264236907,0.13983291734349212
PO-00135,Epsilon_Group,0.55,very_low,2022-04-23,2022-05-09,2022-05-03,10,Delivered,delivered,MRO,570,71.51,66.47,0,1,0.0,6,1,5.040000000000006,0.07047965319535737,0.4320078166835903
PO-00136,Beta_Supplies,0.83,high,2022-06-06,2022-06-26,2022-06-18,12,Delivered,delivered,Raw Materials,1417,67.27,60.62,0,1,0.0,8,1,6.649999999999999,0.09885535900104057,0.6348778560079198
PO-00137,Alpha_Inc,0.92,very_high,2023-10-05,2023-10-11,2023-10-17,12,Delivered,delivered,Raw Materials,1202,46.67,44.13,21,0,0.01747088186356073,0,0,2.539999999999999,0.05442468395114633,0.31722398490057063
PO-00138,Beta_Supplies,0.83,high,2022-06-13,2022-06-14,2022-06-20,7,Delivered,delivered,Office Supplies,697,20.73,19.83,78,0,0.11190817790530846,0,0,0.9000000000000021,0.04341534008683078,0.23851348381264942
PO-00139,Epsilon_Group,0.55,very_low,2023-11-28,2023-12-01,2023-12-08,10,Delivered,delivered,MRO,1545,78.19,76.91,42,1,0.027184466019417475,0,0,1.2800000000000011,0.016370379843969832,0.04515751284345337
PO-00140,Gamma_Co,0.76,medium,2023-03-09,2023-03-13,2023-03-19,10,Partially Delivered,partial,MRO,1136,60.81,58.25,62,1,0.05457746478873239,0,1,2.5600000000000023,0.04209833908896567,0.22909768122233762
PO-00141,Beta_Supplies,0.83,high,2023-09-03,2023-09-07,2023-09-13,10,Delivered,delivered,MRO,1212,87.46,74.55,118,0,0.09735973597359736,0,0,12.909999999999997,0.14761033615367022,0.9834480096437024
PO-00142,Epsilon_Group,0.55,very_low,2022-03-07,2022-03-12,2022-03-17,10,Delivered,delivered,MRO,1572,57.38,49.32,40,1,0.02544529262086514,0,0,8.060000000000002,0.14046706169397005,0.9323776898261912
PO-00143,Gamma_Co,0.76,medium,2023-01-30,2023-02-09,2023-02-08,9,Delivered,delivered,Electronics,642,91.9,81.49,26,1,0.040498442367601244,1,1,10.41000000000001,0.11327529923830261,0.7379721671422679
PO-00144,Epsilon_Group,0.55,very_low,2023-01-26,2023-02-04,2023-02-02,7,Delivered,delivered,Office Supplies,441,63.25,54.12,16,1,0.036281179138321996,2,1,9.130000000000003,0.14434782608695657,0.9601229318443104
PO-00145,Epsilon_Group,0.55,very_low,2023-09-03,2023-09-19,2023-09-10,7,Delivered,delivered,Office Supplies,1748,66.53,57.11,0,1,0.0,9,1,9.420000000000002,0.14159026003306782,0.9404079144409441
PO-00146,Gamma_Co,0.76,medium,2023-04-25,2023-05-04,2023-05-04,9,Pending,pending,Electronics,468,95.57,91.8,24,1,0.05128205128205128,0,1,3.769999999999996,0.03944752537407132,0.21014588188156558
PO-00147,Beta_Supplies,0.83,high,2023-06-26,2023-07-14,2023-07-08,12,Delivered,delivered,Raw Materials,338,50.25,46.28,49,0,0.14497041420118342,6,1,3.969999999999999,0.07900497512437808,0.4929589840954896
PO-00148,Gamma_Co,0.76,medium,2022-09-15,2022-09-22,2022-09-22,7,Delivered,delivered,Office Supplies,428,22.94,21.52,26,1,0.06074766355140187,0,0,1.4200000000000017,0.06190061028770713,0.3706725750526479
PO-00149,Beta_Supplies,0.83,high,2023-07-21,2023-07-29,2023-07-29,8,Delivered,delivered,Packaging,1846,13.72,12.62,216,1,0.11700975081256772,0,0,1.1000000000000014,0.08017492711370272,0.5013234705229719
PO-00150,Epsilon_Group,0.55,very_low,2022-01-12,2022-01-17,2022-01-19,7,Delivered,delivered,Office Supplies,1563,77.96,70.8,41,1,0.026231605886116442,0,0,7.159999999999997,0.09184197024114928,0.5847361445291169
PO-00151,Beta_Supplies,0.83,high,2023-11-28,2023-12-07,2023-12-05,7,Delivered,delivered,Office Supplies,280,73.07,69.29,30,1,0.10714285714285714,2,1,3.779999999999987,0.0517312166415764,0.2979672367952316
PO-00152,Delta_Logistics,0.68,low,2022-04-28,2022-05-12,2022-05-10,12,Delivered,delivered,Raw Materials,1067,74.47,64.16,0,0,0.0,2,1,10.310000000000002,0.13844501141399224,0.9179211888100045
PO-00153,Gamma_Co,0.76,medium,2023-11-30,2023-12-17,2023-12-09,9,Pending,pending,Electronics,90,32.38,29.96,7,1,0.07777777777777778,8,1,2.4200000000000017,0.07473749227918473,0.4624489267052385
PO-00154,Gamma_Co,0.76,medium,2023-07-04,2023-07-05,2023-07-16,12,Delivered,delivered,Raw Materials,1101,24.28,22.73,59,0,0.053587647593097185,0,0,1.5500000000000007,0.063838550247117,0.384527735465783
PO-00155,Alpha_Inc,0.92,very_high,2022-10-01,2022-10-11,2022-10-13,12,Delivered,delivered,Raw Materials,184,11.82,10.51,4,1,0.021739130434782608,0,0,1.3100000000000005,0.11082910321489006,0.720483267064747
PO-00156,Epsilon_Group,0.55,very_low,2023-10-19,2023-11-07,2023-10-28,9,Delivered,delivered,Electronics,250,45.92,41.02,3,1,0.012,10,1,4.899999999999999,0.1067073170731707,0.691014857630871
PO-00157,Epsilon_Group,0.55,very_low,2022-12-15,2022-12-23,2022-12-23,8,Cancelled,cancelled,Packaging,1913,66.56,61.34,61,1,0.03188708834291688,0,1,5.219999999999999,0.07842548076923075,0.48881593146370556
PO-00158,Beta_Supplies,0.83,high,2022-04-25,2022-04-30,2022-05-04,9,Delivered,delivered,Electronics,829,45.98,40.39,0,1,0.0,0,0,5.589999999999996,0.1215745976511526,0.7973073959083488
PO-00159,Delta_Logistics,0.68,low,2022-10-28,2022-11-13,2022-11-09,12,Delivered,delivered,Raw Materials,979,51.59,49.69,148,1,0.1511746680286006,4,1,1.9000000000000057,0.03682884279899216,0.19142380178169915
PO-00160,Epsilon_Group,0.55,very_low,2023-03-22,2023-04-09,2023-03-31,9,Partially Delivered,partial,Electronics,1106,97.77,90.45,31,1,0.02802893309222423,9,1,7.319999999999993,0.07486959189935556,0.46339336330612185
PO-00161,Delta_Logistics,0.68,low,2022-06-11,2022-06-24,2022-06-18,7,Pending,pending,Office Supplies,1121,42.38,38.34,152,1,0.13559322033898305,6,1,4.039999999999999,0.09532798489853701,0.6096591521001848
PO-00162,Alpha_Inc,0.92,very_high,2023-04-10,2023-04-21,2023-04-17,7,Delivered,delivered,Office Supplies,552,60.48,56.78,10,1,0.018115942028985508,4,1,3.6999999999999957,0.06117724867724861,0.3655009539707138
PO-00163,Gamma_Co,0.76,medium,2022-01-04,2022-01-12,2022-01-12,8,Delivered,delivered,Packaging,456,80.53,77.86,26,1,0.05701754385964912,0,0,2.6700000000000017,0.03315534583385076,0.16516040312372535
PO-00164,Delta_Logistics,0.68,low,2022-09-27,2022-10-05,2022-10-05,8,Delivered,delivered,Packaging,1647,47.52,44.92,0,1,0.0,0,0,2.6000000000000014,0.05471380471380474,0.3192910327087082
PO-00165,Epsilon_Group,0.55,very_low,2023-05-28,2023-06-11,2023-06-06,9,Pending,pending,Electronics,1801,71.27,61.24,43,1,0.02387562465297057,5,1,10.029999999999994,0.14073242598568816,0.9342748924778109
PO-00166,Gamma_Co,0.76,medium,2022-07-02,2022-07-18,2022-07-11,9,Delivered,delivered,Electronics,854,90.24,85.53,0,1,0.0,7,1,4.709999999999994,0.052194148936170144,0.3012769374755201
PO-00167,Delta_Logistics,0.68,low,2023-06-04,2023-06-17,2023-06-13,9,Delivered,delivered,Electronics,148,103.57,98.62,23,0,0.1554054054054054,4,1,4.949999999999989,0.04779376267258848,0.2698166967876477
PO-00168,Delta_Logistics,0.68,low,2022-04-19,2022-04-24,2022-04-29,10,Delivered,delivered,MRO,733,23.59,22.85,92,1,0.12551159618008187,0,0,0.7399999999999984,0.03136922424756246,0.15239065709768043
PO-00169,Beta_Supplies,0.83,high,2023-10-03,2023-10-05,2023-10-15,12,Delivered,delivered,Raw Materials,1945,103.2,88.56,0,1,0.0,0,0,14.64,0.14186046511627906,0.9423397259783234
PO-00170,Gamma_Co,0.76,medium,2022-11-02,2022-11-21,2022-11-14,12,Delivered,delivered,Raw Materials,775,57.0,49.14,48,1,0.06193548387096774,7,1,7.859999999999999,0.13789473684210526,0.9139870408877516
PO-00171,Delta_Logistics,0.68,low,2023-10-17,2023-10-21,2023-10-25,8,Delivered,delivered,Packaging,1620,36.73,33.45,235,0,0.14506172839506173,0,0,3.279999999999994,0.08930029948271152,0.5665646547961464
PO-00172,Beta_Supplies,0.83,high,2023-06-04,2023-06-19,2023-06-11,7,Delivered,delivered,Office Supplies,1010,55.68,50.86,0,1,0.0,8,1,4.82,0.086566091954023,0.5470166374652498
PO-00173,Epsilon_Group,0.55,very_low,2023-09-16,2023-10-01,2023-09-23,7,Delivered,delivered,Office Supplies,1812,108.02,101.02,51,1,0.028145695364238412,8,1,7.0,0.06480281429364933,0.39142167094631897
PO-00174,Delta_Logistics,0.68,low,2022-07-23,2022-07-28,2022-07-30,7,Delivered,delivered,Office Supplies,662,55.97,50.0,100,1,0.1510574018126888,0,0,5.969999999999999,0.10666428443809181,0.6907071989445825
PO-00175,Beta_Supplies,0.83,high,2022-06-06,2022-06-11,2022-06-13,7,Pending,pending,Office Supplies,1535,40.58,38.71,165,1,0.10749185667752444,0,1,1.8699999999999974,0.046081813701330646,0.25757724246363356
PO-00176,Beta_Supplies,0.83,high,2023-01-18,2023-01-27,2023-01-30,12,Delivered,delivered,Raw Materials,692,71.03,67.74,70,1,0.10115606936416185,0,0,3.2900000000000063,0.04631845699000431,0.2592691063985017
PO-00177,Gamma_Co,0.76,medium,2022-06-15,2022-06-28,2022-06-25,10,Delivered,delivered,MRO,1842,32.4,28.08,96,1,0.05211726384364821,3,1,4.32,0.13333333333333336,0.8813756191477732
PO-00178,Beta_Supplies,0.83,high,2023-07-07,2023-07-18,2023-07-14,7,Cancelled,cancelled,Office Supplies,1078,18.34,17.41,102,1,0.09461966604823747,4,1,0.9299999999999997,0.05070883315158123,0.29065778059209024
PO-00179,Delta_Logistics,0.68,low,2023-06-28,2023-07-16,2023-07-06,8,Delivered,delivered,Packaging,1291,23.44,22.23,0,1,0.0,10,1,1.2100000000000009,0.051621160409556346,0.29718039779039096
PO-00180,Alpha_Inc,0.92,very_high,2022-01-01,2022-01-12,2022-01-10,9,Delivered,delivered,Electronics,552,21.52,18.79,13,1,0.02355072463768116,2,1,2.7300000000000004,0.1268587360594796,0.8350859581063609
PO-00181,Epsilon_Group,0.55,very_low,2023-09-06,2023-09-22,2023-09-15,9,Delivered,delivered,Electronics,816,26.04,25.61,28,1,0.03431372549019608,7,1,0.4299999999999997,0.01651305683563747,0.046177571590485265
PO-00182,Delta_Logistics,0.68,low,2022-11-28,2022-11-30,2022-12-06,8,Delivered,delivered,Packaging,447,23.62,21.81,50,1,0.11185682326621924,0,0,1.8100000000000023,0.07662997459779856,0.4759790910305569
PO-00183,Delta_Logistics,0.68,low,2023-05-16,2023-05-24,2023-05-24,8,Partially Delivered,partial,Packaging,920,73.09,70.14,0,1,0.0,0,1,2.950000000000003,0.04036119852236972,0.21667812142458184
PO-00184,Epsilon_Group,0.55,very_low,2022-01-20,2022-01-30,2022-01-28,8,Partially Delivered,partial,Packaging,844,26.37,25.08,38,1,0.045023696682464455,2,1,1.2900000000000027,0.04891922639362922,0.27786311758539617
PO-00185,Epsilon_Group,0.55,very_low,2022-04-25,2022-05-05,2022-05-05,10,Delivered,delivered,MRO,442,41.73,36.45,15,1,0.033936651583710405,0,0,5.279999999999994,0.12652767792954694,0.8327190821492305
PO-00186,Beta_Supplies,0.83,high,2023-01-07,2023-01-21,2023-01-16,9,Cancelled,cancelled,Electronics,256,96.15,83.44,26,1,0.1015625,5,1,12.710000000000008,0.13218928757150294,0.8731963474045172
PO-00187,Delta_Logistics,0.68,low,2022-11-11,2022-11-21,2022-11-21,10,Partially Delivered,partial,MRO,1088,55.29,53.04,161,0,0.1479779411764706,0,1,2.25,0.040694519804666304,0.21906117762449498
PO-00188,Beta_Supplies,0.83,high,2022-09-03,2022-09-07,2022-09-10,7,Delivered,delivered,Office Supplies,1931,72.88,64.69,187,1,0.09684101501812532,0,0,8.189999999999998,0.11237650933040612,0.7315463342411264
PO-00189,Gamma_Co,0.76,medium,2022-03-01,2022-03-11,2022-03-10,9,Delivered,delivered,Electronics,1627,25.76,25.09,74,1,0.04548248309772587,1,1,0.6700000000000017,0.0260093167701864,0.11407038946605498
PO-00190,Beta_Supplies,0.83,high,2022-09-04,2022-09-12,2022-09-12,8,Delivered,delivered,Packaging,941,28.4,27.21,0,0,0.0,0,0,1.1899999999999977,0.04190140845070415,0.227689739985497
PO-00191,Gamma_Co,0.76,medium,2023-08-04,2023-08-06,2023-08-14,10,Delivered,delivered,MRO,1534,14.98,12.79,0,1,0.0,0,0,2.1900000000000013,0.14619492656875843,0.9733286420368682
PO-00192,Alpha_Inc,0.92,very_high,2022-03-22,2022-04-03,2022-04-03,12,Delivered,delivered,Raw Materials,1764,25.46,24.52,46,1,0.026077097505668934,0,0,0.9400000000000013,0.036920659858601775,0.1920802411535056
PO-00193,Delta_Logistics,0.68,low,2022-03-29,2022-04-06,2022-04-07,9,Delivered,delivered,Electronics,1648,35.42,31.46,0,0,0.0,0,0,3.960000000000001,0.11180124223602486,0.7274335041019111
PO-00194,Gamma_Co,0.76,medium,2023-05-13,2023-06-01,2023-05-21,8,Delivered,delivered,Packaging,913,28.01,24.06,53,1,0.05805038335158817,11,1,3.950000000000003,0.14102106390574803,0.9363384882380021
PO-00195,Alpha_Inc,0.92,very_high,2022-03-12,2022-03-18,2022-03-20,8,Cancelled,cancelled,Packaging,792,18.16,17.25,17,1,0.021464646464646464,0,1,0.9100000000000001,0.050110132158590316,0.2863774115037113
PO-00196,Epsilon_Group,0.55,very_low,2023-06-30,2023-07-03,2023-07-07,7,Partially Delivered,partial,Office Supplies,1314,22.63,21.06,44,1,0.0334855403348554,0,1,1.5700000000000003,0.0693769332744145,0.4241240010260219
PO-00197,Beta_Supplies,0.83,high,2022-05-09,2022-05-22,2022-05-19,10,Delivered,delivered,MRO,613,52.5,45.19,70,1,0.11419249592169657,3,1,7.310000000000002,0.13923809523809527,0.9235912837738115
PO-00198,Alpha_Inc,0.92,very_high,2022-05-12,2022-05-20,2022-05-19,7,Delivered,delivered,Office Supplies,1070,29.14,26.63,24,1,0.022429906542056073,1,1,2.5100000000000016,0.08613589567604672,0.5439409805484534
PO-00199,Gamma_Co,0.76,medium,2023-11-07,2023-11-26,2023-11-19,12,Partially Delivered,partial,Raw Materials,145,47.49,42.76,6,1,0.041379310344827586,7,1,4.730000000000004,0.0995999157717415,0.6402010103423237
PO-00200,Delta_Logistics,0.68,low,2023-05-02,2023-05-17,2023-05-14,12,Delivered,delivered,Raw Materials,1973,59.73,54.95,291,1,0.14749113025848962,3,1,4.779999999999994,0.08002678720910755,0.5002643550783543
PO-00201,Epsilon_Group,0.55,very_low,2023-07-17,2023-08-01,2023-07-24,7,Delivered,delivered,Office Supplies,1807,78.63,73.08,100,1,0.05534034311012728,8,1,5.549999999999997,0.07058374666157952,0.4327520253292009
PO-00202,Epsilon_Group,0.55,very_low,2022-06-19,2022-06-20,2022-06-28,9,Delivered,delivered,Electronics,534,13.88,12.51,100,1,0.18726591760299627,0,0,1.370000000000001,0.09870317002881851,0.633789792049587
PO-00203,Alpha_Inc,0.92,very_high,2022-09-29,2022-10-14,2022-10-08,9,Delivered,delivered,Electronics,1480,85.22,75.48,100,1,0.06756756756756757,6,1,9.739999999999995,0.1142924196198075,0.7452439951350767
PO-00204,Alpha_Inc,0.92,very_high,2023-06-25,2023-07-02,2023-07-02,7,Delivered,delivered,Office Supplies,280,72.16,62.38,100,1,0.35714285714285715,0,0,9.779999999999994,0.13553215077605313,0.8970959041030196
PO-00205,Beta_Supplies,0.83,high,2023-09-14,2023-09-20,2023-09-21,7,Cancelled,cancelled,Office Supplies,798,19.09,17.76,100,1,0.12531328320802004,0,1,1.3299999999999983,0.06966998428496586,0.42621914785485177
PO-00206,Epsilon_Group,0.55,very_low,2023-03-10,2023-03-22,2023-03-19,9,Delivered,delivered,Electronics,1728,94.83,90.2,100,1,0.05787037037037037,3,1,4.6299999999999955,0.048824211747337296,0.2771838173007925
PO-00207,Epsilon_Group,0.55,very_low,2022-08-05,2022-08-15,2022-08-15,10,Delivered,delivered,MRO,1244,96.13,84.78,43,1,0.03456591639871383,0,0,11.349999999999994,0.11806928118173302,0.7722463914397676
PO-00208,Beta_Supplies,0.83,high,2023-07-07,2023-07-21,2023-07-14,7,Delivered,delivered,Office Supplies,590,16.89,15.56,46,0,0.07796610169491526,7,1,1.33,0.07874481941977501,0.4910990198576061
PO-00209,Delta_Logistics,0.68,low,2023-12-08,2023-12-23,2023-12-16,8,Delivered,delivered,Packaging,1109,38.93,33.33,152,1,0.13706041478809738,7,1,5.600000000000001,0.14384793218597486,0.956548976854622
PO-00210,Beta_Supplies,0.83,high,2022-07-25,2022-08-01,2022-08-04,10,Delivered,delivered,MRO,574,85.03,82.55,54,1,0.09407665505226481,0,0,2.480000000000004,0.02916617664353762,0.13664012891267316
PO-00211,Gamma_Co,0.76,medium,2024-01-01,2024-01-08,2024-01-08,7,Delivered,delivered,Office Supplies,1233,86.62,76.59,65,1,0.05271695052716951,0,0,10.030000000000001,0.11579311937196952,0.7559731385727756
PO-00212,Gamma_Co,0.76,medium,2022-11-16,2022-11-20,2022-11-24,8,Delivered,delivered,Packaging,1912,27.94,25.59,83,0,0.043410041841004186,0,0,2.3500000000000014,0.08410880458124557,0.5294484405942951
PO-00213,Alpha_Inc,0.92,very_high,2023-02-13,2023-03-04,2023-02-21,8,Delivered,delivered,Packaging,1772,30.72,27.76,46,0,0.025959367945823927,11,1,2.9599999999999973,0.09635416666666659,0.6169957638158541
PO-00214,Beta_Supplies,0.83,high,2023-11-19,2023-11-29,2023-11-26,7,Delivered,delivered,Office Supplies,1316,48.11,41.9,135,1,0.10258358662613981,3,1,6.210000000000001,0.1290791935148618,0.8509609567540127
PO-00215,Beta_Supplies,0.83,high,2023-10-28,2023-11-04,2023-11-04,7,Delivered,delivered,Office Supplies,1159,59.24,58.08,0,1,0.0,0,0,1.1600000000000037,0.019581363943281627,0.0681142094965006
PO-00216,Alpha_Inc,0.92,very_high,2023-01-18,2023-01-31,2023-01-25,7,Delivered,delivered,Office Supplies,1869,69.58,67.5,31,1,0.01658640984483681,6,1,2.0799999999999983,0.029893647599885,0.14184112946336047
PO-00217,Delta_Logistics,0.68,low,2023-03-25,2023-04-13,2023-04-02,8,Delivered,delivered,Packaging,627,46.23,42.87,0,1,0.0,11,1,3.3599999999999994,0.072680077871512,0.4477395924370698
PO-00218,Beta_Supplies,0.83,high,2023-06-14,2023-06-16,2023-06-26,12,Pending,pending,Raw Materials,731,56.02,54.78,70,0,0.09575923392612859,0,1,1.240000000000002,0.02213495180292756,0.08637089967548972
PO-00219,Epsilon_Group,0.55,very_low,2023-04-08,2023-04-15,2023-04-15,7,Cancelled,cancelled,Office Supplies,606,83.07,79.22,16,1,0.026402640264026403,0,1,3.8499999999999943,0.04634645479715896,0.25946927467897923
PO-00220,Beta_Supplies,0.83,high,2022-05-04,2022-05-14,2022-05-11,7,Delivered,delivered,Office Supplies,1647,13.57,12.33,157,1,0.09532483302975106,3,1,1.2400000000000002,0.0913780397936625,0.5814193076275113
PO-00221,Delta_Logistics,0.68,low,2022-09-11,2022-09-19,2022-09-21,10,Delivered,delivered,MRO,1062,34.03,30.46,0,1,0.0,0,0,3.5700000000000003,0.10490743461651485,0.6781467292656618
PO-00222,Beta_Supplies,0.83,high,2022-08-19,2022-08-31,2022-08-26,7,Delivered,delivered,Office Supplies,695,76.8,69.76,0,0,0.0,5,1,7.039999999999992,0.09166666666666656,0.5834828244075825
PO-00223,Epsilon_Group,0.55,very_low,2022-03-07,2022-03-14,2022-03-17,10,Delivered,delivered,MRO,845,91.47,86.97,0,1,0.0,0,0,4.5,0.04919645785503444,0.27984516370126594
PO-00224,Gamma_Co,0.76,medium,2022-12-13,2022-12-18,2022-12-23,10,Delivered,delivered,MRO,1101,59.13,52.51,54,1,0.04904632152588556,0,0,6.6200000000000045,0.11195670556401158,0.7285449778279969
PO-00225,Gamma_Co,0.76,medium,2022-01-22,2022-01-24,2022-02-03,12,Delivered,delivered,Raw Materials,1693,57.89,49.84,88,1,0.05197873597164796,0,0,8.049999999999997,0.1390568319226118,0.9222953549186137
PO-00226,Delta_Logistics,0.68,low,2023-08-26,2023-09-10,2023-09-02,7,Cancelled,cancelled,Office Supplies,1629,21.51,19.41,250,0,0.1534683855125844,8,1,2.1000000000000014,0.09762900976290104,0.6261101615628745
PO-00227,Delta_Logistics,0.68,low,2023-07-22,2023-08-03,2023-08-03,12,Delivered,delivered,Raw Materials,1413,54.79,50.42,0,1,0.0,0,0,4.369999999999997,0.07975908012411019,0.4983504027970356
PO-00228,Epsilon_Group,0.55,very_low,2022-08-24,2022-08-27,2022-09-01,8,Delivered,delivered,Packaging,1871,59.96,58.54,47,1,0.02512025654730091,0,0,1.4200000000000017,0.023682454969980015,0.09743466071475093
PO-00229,Gamma_Co,0.76,medium,2023-08-26,2023-09-07,2023-09-07,12,Delivered,delivered,Raw Materials,1404,34.85,30.5,78,1,0.05555555555555555,0,0,4.350000000000001,0.12482065997130563,0.8205148817431778
PO-00230,Gamma_Co,0.76,medium,2022-08-14,2022-08-28,2022-08-23,9,Delivered,delivered,Electronics,1713,35.43,34.11,74,1,0.04319906596614127,5,1,1.3200000000000003,0.03725656223539374,0.19448175070028392
PO-00231,Gamma_Co,0.76,medium,2022-01-08,2022-01-13,2022-01-17,9,Delivered,delivered,Electronics,1579,43.96,43.41,74,1,0.046865104496516784,0,0,0.5500000000000043,0.012511373976342227,0.0175678318156203
PO-00232,Gamma_Co,0.76,medium,2022-03-14,2022-03-26,2022-03-23,9,Delivered,delivered,Electronics,1421,11.92,11.72,76,1,0.05348346235045742,3,1,0.1999999999999993,0.016778523489932827,0.048075506075886176
PO-00233,Epsilon_Group,0.55,very_low,2023-12-26,2024-01-04,2024-01-05,10,Delivered,delivered,MRO,1546,43.47,37.37,53,1,0.03428201811125485,0,0,6.100000000000001,0.14032666206579253,0.9313739129233523
PO-00234,Delta_Logistics,0.68,low,2023-10-09,2023-10-18,2023-10-18,9,Delivered,delivered,Electronics,1304,32.08,29.36,0,1,0.0,0,0,2.719999999999999,0.084788029925187,0.5343045126574569
PO-00235,Delta_Logistics,0.68,low,2022-03-02,2022-03-14,2022-03-14,12,Delivered,delivered,Raw Materials,239,39.87,35.47,32,1,0.13389121338912133,0,0,4.399999999999999,0.11035866566340605,0.7171199080976517
PO-00236,Alpha_Inc,0.92,very_high,2022-08-23,2022-08-30,2022-08-30,7,Delivered,delivered,Office Supplies,1298,21.51,20.83,0,1,0.0,0,0,0.6800000000000033,0.03161320316132046,0.1541349665491296
PO-00237,Delta_Logistics,0.68,low,2022-03-11,2022-03-21,2022-03-21,10,Delivered,delivered,MRO,1458,91.05,81.56,220,1,0.15089163237311384,0,0,9.489999999999995,0.10422844590884124,0.6732923490162397
PO-00238,Gamma_Co,0.76,medium,2022-02-02,2022-02-13,2022-02-12,10,Delivered,delivered,MRO,1450,63.74,59.11,71,1,0.04896551724137931,1,1,4.630000000000003,0.07263884530906813,0.44744480323881286
PO-00239,Beta_Supplies,0.83,high,2022-12-05,2022-12-20,2022-12-14,9,Delivered,delivered,Electronics,1356,75.03,63.86,131,1,0.09660766961651918,6,1,11.170000000000002,0.14887378381980543,0.9924809365942541
PO-00240,Gamma_Co,0.76,medium,2022-03-14,2022-03-22,2022-03-22,8,Delivered,delivered,Packaging,682,81.84,71.86,40,1,0.05865102639296188,0,0,9.980000000000004,0.12194525904203328,0.7999574124915103
PO-00241,Gamma_Co,0.76,medium,2023-06-11,2023-06-19,2023-06-19,8,Delivered,delivered,Packaging,677,59.52,55.29,39,1,0.05760709010339734,0,0,4.230000000000004,0.07106854838709684,0.4362180799110222
PO-00242,Delta_Logistics,0.68,low,2022-09-01,2022-09-14,2022-09-08,7,Delivered,delivered,Office Supplies,1022,18.54,16.55,150,1,0.14677103718199608,6,1,1.9899999999999984,0.10733549083063638,0.6955059400995246
PO-00243,Alpha_Inc,0.92,very_high,2022-10-13,2022-10-25,2022-10-25,12,Delivered,delivered,Raw Materials,1818,60.96,57.13,41,1,0.022552255225522552,0,0,3.8299999999999983,0.06282808398950128,0.37730348064645963
PO-00244,Epsilon_Group,0.55,very_low,2023-11-17,2023-11-29,2023-11-26,9,Delivered,delivered,Electronics,1332,69.73,63.8,41,1,0.03078078078078078,3,1,5.930000000000007,0.0850423060375736,0.5361224411795653
